date-time,OR.PA,AIR.PA,AI.PA,ALO.PA,MT.AS,ATO.PA,CS.PA,BNP.PA,EN.PA,CAP.PA,CA.PA,ACA.PA,BN.PA,DSY.PA,ENGI.PA,EL.PA,RMS.PA,KER.PA,LR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,STLA.PA,SW.PA,TEP.PA,HO.PA,TTE.PA,URW.AS,VIE.PA,VIV.PA,WLN.PA,FR.PA
2025-03-07 15:22:00+00:00,357.45,170.0,179.82,24.26,30.65,0.0,38.72,76.52,35.56,154.8,13.03,16.55,71.5,39.44,16.85,271.8,2525.0,247.25,105.7,633.6,34.46,11.73,101.9,94.36,47.59,253.9,104.0,109.38,222.25,41.93,,74.95,102.55,240.6,56.8,,30.5,2.97,7.26,10.03
2025-03-07 15:24:00+00:00,357.85,170.04,179.8,24.3,30.65,0.0,38.72,76.49,35.59,154.8,13.04,16.55,71.48,39.47,,271.8,2525.0,247.25,105.7,633.5,34.48,11.73,101.95,94.36,47.72,253.7,104.05,109.4,222.5,41.94,,75.0,102.75,240.5,56.83,,30.55,2.98,7.27,10.05
2025-03-07 15:26:00+00:00,358.25,170.34,179.86,24.34,30.68,0.0,38.75,76.55,35.61,154.85,13.04,16.56,71.5,39.47,16.86,271.8,2524.0,247.8,105.8,633.9,34.49,11.73,101.95,94.42,47.79,253.8,104.25,109.38,222.7,41.94,,74.95,102.9,240.5,56.92,,30.56,2.97,7.26,10.02
2025-03-07 15:28:00+00:00,358.05,170.36,179.8,24.34,30.67,0.0,38.74,76.56,35.59,154.75,13.04,16.56,71.51,39.41,16.87,271.8,2523.0,248.0,105.75,633.6,34.49,11.73,101.95,94.4,47.79,253.7,104.2,109.38,222.5,41.87,,,102.8,240.6,56.89,,30.55,2.98,7.25,10.02
2025-03-07 15:30:00+00:00,357.25,170.02,179.66,24.33,30.63,0.0,38.69,76.45,35.56,154.35,13.05,16.55,71.46,39.31,16.88,271.4,2512.0,247.55,105.6,631.7,34.45,11.73,101.85,94.36,47.72,253.2,104.15,109.18,222.0,41.79,,75.0,102.8,240.2,56.82,,30.51,2.97,7.26,10.02
2025-03-07 15:32:00+00:00,357.7,169.94,179.68,24.33,30.59,0.0,38.7,76.36,35.55,154.4,13.04,16.52,71.48,39.26,16.87,271.3,2514.0,248.2,105.65,632.6,34.45,11.73,101.9,94.26,47.71,253.0,104.0,109.2,221.9,41.8,,75.0,102.75,240.0,56.86,,30.54,2.97,7.24,10.03
2025-03-07 15:34:00+00:00,357.25,169.6,179.34,24.32,30.52,0.0,38.65,76.32,35.54,154.2,13.03,16.52,71.48,39.21,16.86,271.1,2510.0,247.75,105.6,630.8,34.45,11.72,101.85,94.2,47.71,252.5,104.05,109.12,221.9,41.83,,,102.75,239.5,56.79,,30.53,2.97,7.24,10.03
2025-03-07 15:36:00+00:00,357.35,169.44,179.36,24.4,30.52,0.0,38.62,76.34,35.54,154.05,13.02,16.53,71.5,39.19,16.84,271.0,2507.0,247.15,105.6,629.6,34.45,11.7,101.7,94.2,47.64,252.4,104.45,109.08,221.95,41.86,,75.05,102.7,239.2,56.79,,30.5,2.96,7.23,10.02
2025-03-07 15:38:00+00:00,357.2,169.34,179.32,24.4,30.55,0.0,38.63,76.42,35.52,154.1,13.02,16.55,71.44,39.15,16.83,270.8,2509.0,247.5,105.55,630.5,34.46,11.7,101.65,94.18,47.55,252.5,104.55,109.02,222.0,41.89,,,102.7,239.3,56.75,,30.49,2.96,7.23,10.02
2025-03-07 15:40:00+00:00,357.2,169.32,179.36,24.31,30.55,0.0,38.62,76.39,35.52,154.1,13.03,16.55,71.54,39.12,16.83,271.0,2507.0,247.65,105.5,630.6,34.47,11.7,101.75,94.1,47.63,252.4,104.35,109.14,221.75,41.86,,75.05,102.7,239.3,56.8,,30.5,2.96,7.21,10.02
2025-03-07 15:42:00+00:00,357.3,169.58,179.44,24.31,30.58,0.0,38.67,76.42,35.56,153.9,13.03,16.56,71.56,39.15,16.83,271.2,2511.0,248.5,105.75,631.8,34.5,11.7,101.9,94.18,47.66,252.7,104.5,109.16,221.95,41.85,,75.15,102.95,239.7,56.82,,30.54,2.96,7.19,10.02
2025-03-07 15:44:00+00:00,358.05,169.82,179.54,24.4,30.56,0.0,38.72,76.59,35.58,154.0,13.04,16.57,71.58,39.22,16.84,271.3,2513.0,248.85,105.75,631.9,34.52,11.7,102.1,94.28,47.63,252.7,104.7,109.22,222.3,41.97,,75.2,103.05,240.2,56.9,,30.58,2.96,7.19,10.06
2025-03-07 15:46:00+00:00,358.15,169.86,179.52,24.45,30.55,0.0,38.74,76.56,35.61,153.7,13.03,16.57,71.58,39.14,16.84,271.3,2511.0,248.7,105.7,631.1,34.51,11.7,101.95,94.28,47.59,252.8,105.0,109.24,222.25,41.98,,75.3,103.1,239.8,56.9,,30.59,2.97,7.18,10.05
2025-03-07 15:48:00+00:00,360.3,170.98,180.32,24.56,31.04,0.0,38.93,77.09,35.88,154.1,13.1,16.65,71.8,39.33,16.85,272.7,2530.0,251.05,106.85,637.1,34.71,11.73,102.55,94.74,47.95,254.2,106.3,109.56,226.15,42.19,,75.45,103.95,239.0,57.06,,30.71,2.98,7.24,10.14
2025-03-07 15:50:00+00:00,359.55,170.26,179.84,24.49,30.89,0.0,38.82,76.87,35.75,153.5,13.06,16.6,71.82,39.24,16.82,272.2,2523.0,249.8,106.5,634.9,34.64,11.71,102.4,94.62,47.78,253.0,106.0,109.5,224.55,42.03,,75.5,103.4,239.0,56.93,,30.63,2.98,7.21,10.1
2025-03-07 15:52:00+00:00,358.85,169.76,179.68,24.36,30.81,0.0,38.77,76.74,35.71,153.8,13.08,16.59,71.82,39.22,16.8,272.4,2520.0,249.25,106.35,635.5,34.64,11.71,102.3,94.68,47.78,252.3,105.95,109.48,224.4,41.99,,75.5,103.2,238.7,56.83,,30.63,2.98,7.2,10.09
2025-03-07 15:54:00+00:00,360.1,169.92,180.02,24.35,30.99,0.0,38.83,76.86,35.73,153.85,13.08,16.61,71.86,39.31,16.82,272.8,2528.0,250.4,106.4,637.9,34.66,11.72,102.5,94.82,47.83,252.6,105.65,109.52,224.35,42.06,,75.5,103.5,239.3,56.94,,30.67,2.98,7.22,10.12
2025-03-07 15:56:00+00:00,360.35,169.78,179.92,24.18,30.94,0.0,38.8,76.72,35.69,153.9,13.08,16.59,71.88,39.31,16.83,272.6,2525.0,249.8,106.35,637.6,34.62,11.72,102.55,94.7,47.76,252.6,105.4,109.58,224.1,41.99,,75.55,103.15,239.4,56.89,,30.67,2.98,7.2,10.1
2025-03-07 15:58:00+00:00,360.7,169.94,180.04,24.27,30.98,0.0,38.82,76.83,35.71,153.95,13.07,16.6,71.88,39.32,16.83,272.8,2527.0,249.9,106.45,637.9,34.67,11.72,102.55,94.72,47.73,252.8,105.45,109.64,224.55,42.06,,75.55,103.45,239.7,56.99,,30.69,2.98,7.21,10.11
2025-03-07 16:00:00+00:00,360.7,169.98,180.0,24.41,30.93,0.0,38.86,76.68,35.73,153.85,13.07,16.59,71.9,39.34,16.84,272.7,2526.0,249.55,106.45,637.0,34.66,11.72,102.35,94.8,47.64,252.9,105.55,109.66,224.15,42.03,,75.6,103.7,239.7,56.92,,30.68,2.97,7.21,10.11
2025-03-07 16:02:00+00:00,360.85,170.08,180.06,24.4,30.9,0.0,38.85,76.74,35.72,153.9,13.06,16.59,71.92,39.35,16.83,272.7,2526.0,249.5,106.5,637.4,34.64,11.72,102.3,94.76,47.66,253.3,105.6,109.72,224.4,42.1,,75.65,103.85,240.0,56.94,,30.69,2.96,7.22,10.1
2025-03-07 16:04:00+00:00,360.4,169.96,180.0,24.42,30.95,0.0,38.84,76.78,35.71,153.9,13.06,16.6,71.87,39.38,16.83,272.6,2523.0,249.25,106.5,637.2,34.65,11.72,102.35,94.78,47.71,252.9,105.6,109.68,224.05,42.08,,75.65,103.8,239.2,56.93,,30.67,2.96,7.21,10.15
2025-03-07 16:06:00+00:00,360.8,170.04,180.16,24.45,30.9,0.0,38.87,76.83,35.71,153.95,13.06,16.6,71.86,39.42,16.81,272.8,2527.0,249.7,106.6,637.6,34.68,11.7,102.4,94.8,47.74,253.2,105.65,109.68,224.2,42.1,,75.6,103.85,239.5,56.9,,30.65,2.95,7.22,10.14
2025-03-07 16:08:00+00:00,359.95,170.08,180.06,24.52,30.91,0.0,38.84,76.87,35.72,153.85,,16.61,71.83,39.42,16.81,272.7,2525.0,249.6,106.5,636.8,34.66,11.71,102.35,94.82,47.68,253.2,105.8,109.64,224.1,42.13,,75.6,103.75,239.2,56.84,,30.64,2.95,7.24,10.13
2025-03-07 16:10:00+00:00,360.05,170.06,180.0,24.54,30.87,0.0,38.81,76.86,35.7,153.8,13.06,16.6,71.9,39.41,16.81,272.4,2524.0,249.45,106.5,636.3,34.65,11.72,102.4,94.8,47.65,253.2,105.75,109.42,224.0,42.11,,75.6,103.6,239.4,56.86,,30.64,2.95,7.24,10.11
2025-03-07 16:12:00+00:00,360.45,170.04,179.92,24.56,30.84,0.0,38.82,76.85,35.71,153.7,13.06,16.61,71.9,39.4,16.81,272.1,2524.0,249.8,106.45,636.5,34.67,11.72,102.4,94.8,47.66,253.3,105.65,109.46,223.95,42.12,,75.65,103.6,239.5,56.83,,30.64,2.95,7.26,10.13
2025-03-07 16:14:00+00:00,360.7,169.62,179.82,24.52,30.8,0.0,38.82,76.85,35.68,153.55,13.06,16.6,71.9,39.37,16.82,271.8,2523.0,249.4,106.3,635.4,34.67,11.72,102.45,94.78,47.68,253.0,105.7,109.46,223.5,42.15,,75.6,103.55,239.0,56.89,,30.67,2.95,7.28,10.14
2025-03-07 16:16:00+00:00,359.75,169.76,179.7,24.52,30.81,0.0,38.81,76.79,35.7,153.5,13.06,16.6,71.92,39.31,16.83,271.3,2521.0,249.0,106.35,634.5,34.66,11.73,102.5,94.76,47.64,253.1,105.7,109.48,223.5,42.17,,75.6,103.4,238.9,56.86,,30.69,2.95,7.27,10.15
2025-03-07 16:18:00+00:00,359.35,169.64,179.68,24.52,30.78,0.0,38.78,76.77,35.68,153.55,13.06,16.59,71.94,39.29,16.84,271.2,2517.0,248.4,106.35,633.6,34.64,11.73,102.35,94.74,47.67,253.0,105.8,109.42,223.6,42.14,,75.65,103.4,238.9,56.82,,30.7,2.95,7.27,10.12
2025-03-07 16:20:00+00:00,358.95,169.44,179.56,24.48,30.75,0.0,38.8,76.66,35.66,153.4,13.06,16.58,71.86,39.26,16.85,271.2,2516.0,247.9,106.25,632.5,34.63,11.73,102.2,94.62,47.63,252.5,105.55,109.42,223.3,42.15,,75.65,103.05,238.6,56.86,,30.7,2.95,7.25,10.1
2025-03-07 16:22:00+00:00,359.05,169.52,179.64,24.48,30.72,0.0,38.78,76.7,35.65,153.3,13.05,16.59,71.82,39.31,16.83,271.2,2517.0,248.1,106.25,632.7,34.63,11.73,102.05,94.66,47.66,252.7,105.6,109.36,223.5,42.17,,75.65,103.0,238.8,56.86,,30.68,2.95,7.25,10.1
2025-03-07 16:24:00+00:00,358.95,169.16,179.66,24.46,30.69,0.0,38.76,76.65,35.68,153.25,13.05,16.59,71.88,39.29,16.83,271.4,2516.0,248.1,106.25,632.3,34.62,11.73,102.1,94.6,47.61,252.4,105.7,109.4,223.5,42.15,,75.7,102.8,238.4,56.79,,30.68,2.95,7.27,10.1
2025-03-07 16:26:00+00:00,358.7,169.1,179.72,24.49,30.69,0.0,38.74,76.63,35.66,153.15,13.05,16.59,71.82,39.3,16.84,271.1,2515.0,248.35,106.2,632.5,34.62,11.73,102.1,94.56,47.61,252.0,105.75,109.46,223.2,42.13,,75.75,102.5,237.2,56.56,,30.68,2.95,7.27,10.09
2025-03-07 16:28:00+00:00,358.45,169.22,179.74,24.5,30.7,0.0,38.75,76.64,35.63,153.3,13.05,16.58,71.82,39.27,16.85,271.3,2516.0,248.05,106.2,631.8,34.6,11.72,102.25,94.68,47.58,252.1,105.8,109.38,223.2,42.1,,75.85,102.5,237.5,56.53,,30.68,2.96,7.27,10.1
2025-03-10 08:00:00+00:00,361.1,170.7,181.4,23.74,30.59,0.0,38.97,76.59,35.65,156.55,13.12,16.62,71.82,39.89,16.85,274.2,2539.0,252.45,107.05,639.6,34.95,11.76,103.35,95.96,47.93,253.0,105.6,109.34,225.8,42.38,,76.45,103.2,243.6,57.04,,30.9,2.97,7.39,10.24
2025-03-10 08:02:00+00:00,361.25,170.62,181.8,23.65,30.62,0.0,38.93,76.4,35.76,156.45,13.13,16.6,71.88,39.89,16.85,273.7,2527.0,251.8,106.8,636.4,34.88,11.77,103.4,95.44,47.77,252.7,105.5,109.16,224.3,42.31,,76.25,103.35,243.6,56.9,,31.01,2.95,7.34,10.23
2025-03-10 08:04:00+00:00,360.6,170.0,181.68,23.75,30.53,0.0,38.96,76.39,35.73,155.75,13.11,16.57,71.84,39.75,16.9,273.4,2523.0,250.65,106.6,633.5,34.96,11.76,103.3,95.22,47.75,252.0,105.15,109.1,224.7,42.22,,76.15,103.0,242.2,56.76,,30.95,2.93,7.35,10.21
2025-03-10 08:06:00+00:00,360.4,170.16,181.6,23.7,30.39,0.0,39.0,76.35,35.73,155.8,13.13,16.56,72.0,39.79,16.93,274.0,2520.0,250.1,106.75,633.8,34.97,11.78,103.25,95.18,47.71,252.1,104.95,109.26,225.1,42.1,,76.35,102.8,242.1,56.95,,31.01,2.95,7.44,10.23
2025-03-10 08:08:00+00:00,360.85,169.76,181.2,23.76,30.28,0.0,38.9,76.33,35.67,155.95,13.14,16.54,71.96,39.77,16.91,273.2,2520.0,250.2,106.75,634.0,34.92,11.78,103.25,95.04,47.74,251.1,104.5,109.12,224.75,42.11,,76.4,102.45,239.8,56.87,,30.94,2.94,7.48,10.27
2025-03-10 08:10:00+00:00,361.0,169.92,181.24,23.63,30.12,0.0,38.79,76.0,35.52,155.3,13.13,16.47,71.94,39.72,16.9,272.7,2520.0,250.25,106.55,634.2,34.89,11.77,103.2,94.86,47.68,250.5,103.6,109.12,224.3,41.86,,76.4,102.4,238.9,56.84,,30.87,2.94,7.46,10.27
2025-03-10 08:12:00+00:00,360.35,170.26,181.58,23.56,30.12,0.0,38.88,75.94,35.51,155.25,13.12,16.45,72.0,39.71,16.92,272.8,2522.0,249.8,106.45,633.7,34.91,11.77,103.4,94.74,47.72,251.0,103.55,109.16,223.9,41.65,,76.5,102.45,240.4,56.89,,30.86,2.94,7.44,10.24
2025-03-10 08:14:00+00:00,359.85,170.4,181.52,23.57,30.06,0.0,38.95,75.91,35.45,154.9,13.12,16.45,72.0,39.72,16.9,273.4,2518.0,249.0,106.3,634.5,34.78,11.75,103.0,94.52,47.77,251.4,103.2,109.2,223.95,41.65,,76.6,102.3,240.3,56.87,,30.82,2.92,7.4,10.24
2025-03-10 08:16:00+00:00,359.1,170.38,181.28,23.42,30.03,0.0,38.82,75.81,35.39,154.5,13.12,16.42,72.0,39.68,16.86,273.0,2515.0,248.75,106.2,632.8,34.75,11.76,102.8,94.4,47.7,251.0,102.95,109.06,223.4,41.6,,76.6,102.2,239.6,56.85,,30.79,2.91,7.38,10.31
2025-03-10 08:18:00+00:00,358.75,170.7,181.18,23.33,29.95,0.0,38.82,75.92,35.41,154.2,13.14,16.42,72.04,39.62,16.89,273.3,2514.0,248.5,106.0,631.8,34.74,11.77,102.8,94.22,47.53,251.1,102.4,109.22,223.35,41.69,,76.75,102.0,240.5,56.9,,30.76,2.91,7.36,10.27
2025-03-10 08:20:00+00:00,359.15,170.92,181.18,23.42,30.0,0.0,38.81,75.88,35.45,154.45,13.13,16.44,72.04,39.74,16.89,273.9,2516.0,248.95,105.9,633.1,34.75,11.78,102.8,94.3,47.46,251.6,102.3,109.38,223.4,41.67,,76.75,102.1,241.7,57.01,,30.77,2.9,7.35,10.3
2025-03-10 08:22:00+00:00,358.95,171.02,181.36,23.38,30.02,0.0,38.84,75.94,35.43,154.45,13.12,16.45,72.08,39.72,16.9,273.9,2515.0,248.9,105.95,632.5,34.76,11.77,102.75,94.22,47.41,251.8,102.35,109.34,223.1,41.74,,76.6,102.1,241.7,57.09,,30.79,2.9,7.33,10.31
2025-03-10 08:24:00+00:00,359.1,171.16,181.58,23.4,30.08,0.0,38.92,76.08,35.52,154.85,13.14,16.47,72.12,39.78,16.9,274.5,2520.0,249.75,106.05,633.2,34.77,11.77,102.95,94.54,47.45,252.2,102.2,109.34,223.3,41.8,,76.65,102.45,242.1,57.2,,30.83,2.9,7.33,10.34
2025-03-10 08:26:00+00:00,358.9,171.28,181.78,23.49,30.11,0.0,38.92,76.13,35.54,154.8,13.13,16.48,72.0,39.79,16.92,274.9,2520.0,249.35,106.2,633.4,34.79,11.78,102.85,94.54,47.48,252.2,102.75,109.32,223.4,41.81,,76.7,102.15,242.5,57.2,,30.84,2.91,7.36,10.35
2025-03-10 08:28:00+00:00,359.75,171.46,181.94,23.45,30.12,0.0,38.98,76.1,35.56,154.9,13.14,16.48,72.08,39.86,16.95,275.0,2522.0,250.25,106.2,634.1,34.81,11.79,102.9,94.6,47.5,252.5,102.8,109.5,223.45,41.78,,76.9,102.15,242.2,57.23,,30.86,2.91,7.34,10.35
2025-03-10 08:30:00+00:00,360.3,171.56,181.94,23.38,30.02,0.0,38.96,75.81,35.48,154.5,13.14,16.42,72.06,39.9,16.96,275.1,2520.0,250.05,106.15,634.5,34.79,11.8,102.8,94.44,47.43,252.4,102.3,109.36,223.45,41.54,,,101.95,242.7,57.18,,30.82,2.91,7.31,10.3
2025-03-10 08:32:00+00:00,359.95,171.4,181.8,23.35,30.03,0.0,38.92,75.77,35.47,154.5,13.13,16.41,71.99,39.84,16.97,274.8,2519.0,249.6,106.05,634.9,34.78,11.8,102.8,94.5,47.43,252.1,102.4,109.24,223.55,41.51,,77.0,101.95,242.4,57.14,,30.82,2.91,7.3,10.31
2025-03-10 08:34:00+00:00,359.55,171.1,181.72,23.35,29.97,0.0,38.94,75.75,35.5,154.4,13.14,16.41,72.02,39.84,17.0,274.9,2515.0,249.3,106.1,633.6,34.76,11.81,102.75,94.46,47.4,252.1,102.5,109.18,223.1,41.53,,77.05,102.0,241.9,57.14,,30.83,2.92,7.3,10.3
2025-03-10 08:36:00+00:00,359.65,170.62,181.6,23.3,29.98,0.0,38.95,75.7,35.53,154.45,13.14,16.4,72.0,39.79,16.99,274.7,2508.0,248.7,106.05,631.3,34.74,11.81,102.65,94.46,47.4,251.7,102.35,109.24,223.05,41.49,,77.0,102.0,240.7,57.14,,30.83,,7.31,10.31
2025-03-10 08:38:00+00:00,359.75,170.46,181.84,23.31,30.0,0.0,38.92,75.62,35.51,154.3,13.14,16.36,72.06,39.79,17.0,274.9,2509.0,248.65,105.95,632.8,34.75,11.82,102.9,94.38,47.23,251.7,102.0,109.32,222.3,41.31,,76.95,102.05,240.3,57.14,,30.77,2.92,7.31,10.3
2025-03-10 08:40:00+00:00,360.65,170.22,181.9,23.3,29.95,0.0,38.9,75.56,35.49,154.45,13.15,16.38,72.08,39.89,17.01,275.3,2515.0,249.25,106.05,634.2,34.75,11.81,103.05,94.46,47.26,251.6,102.2,109.46,222.85,41.38,,77.05,102.05,240.7,57.19,,30.77,2.91,7.33,10.29
2025-03-10 08:42:00+00:00,360.85,170.08,181.68,23.25,29.9,0.0,38.85,75.42,35.43,154.15,13.14,16.34,72.06,39.85,17.0,274.9,2510.0,248.75,105.7,632.6,34.62,11.81,102.9,94.28,47.24,251.5,101.9,109.42,222.15,41.2,,77.0,101.9,240.0,57.14,,30.71,2.92,7.32,10.28
2025-03-10 08:44:00+00:00,360.85,170.08,181.78,23.23,29.99,0.0,38.86,75.45,35.39,154.25,13.13,16.36,72.02,39.79,17.01,274.9,2509.0,248.95,105.9,632.9,34.64,11.82,103.05,94.36,47.19,251.4,102.25,109.46,222.4,41.25,,77.0,101.95,240.0,57.18,,30.74,2.91,7.32,10.28
2025-03-10 08:46:00+00:00,361.0,170.04,181.58,23.35,29.98,0.0,38.88,75.41,35.36,154.15,13.12,16.34,72.0,39.79,17.0,275.0,2508.0,248.65,105.75,632.4,34.58,11.81,103.05,94.28,47.12,251.4,102.25,109.46,222.05,41.22,,77.0,101.95,240.4,57.14,,30.72,2.92,7.32,10.27
2025-03-10 08:48:00+00:00,360.75,169.72,181.5,23.27,29.92,0.0,38.85,75.34,35.3,153.9,13.12,16.33,72.04,39.76,17.0,274.8,2505.0,248.7,105.35,631.8,34.59,11.81,103.0,94.36,47.11,250.8,101.8,109.4,221.1,41.22,,77.1,101.85,239.9,57.08,,30.66,2.91,7.29,10.27
2025-03-10 08:50:00+00:00,360.95,169.62,181.46,23.27,29.88,0.0,38.85,75.26,35.32,153.6,13.12,16.31,72.04,39.71,17.01,274.8,2507.0,248.8,105.05,632.8,34.57,11.81,103.0,94.3,47.04,250.8,101.6,109.4,221.0,41.12,,77.05,101.8,239.9,57.09,,30.68,2.91,7.29,10.26
2025-03-10 08:52:00+00:00,360.6,169.32,181.22,23.22,29.8,0.0,38.79,75.21,35.26,153.35,13.1,16.32,72.02,39.65,17.0,274.6,2505.0,248.3,104.85,631.0,34.56,11.81,102.9,94.26,46.95,250.3,101.55,109.28,220.3,41.07,,77.2,101.75,239.4,57.0,,30.63,2.9,7.28,10.23
2025-03-10 08:54:00+00:00,359.95,169.02,180.62,23.15,29.7,0.0,38.62,74.99,35.07,153.15,13.11,16.27,71.98,39.49,16.98,274.4,2505.0,248.0,104.65,630.2,34.5,11.79,102.75,94.04,46.78,249.9,101.3,109.24,219.95,40.95,,77.15,101.2,239.3,56.85,,30.54,2.89,7.26,10.16
2025-03-10 08:56:00+00:00,360.35,168.96,180.44,23.11,29.72,0.0,38.59,75.0,35.06,153.15,13.12,16.26,71.84,39.42,16.95,274.3,2502.0,248.25,104.6,630.4,34.49,11.78,102.85,93.96,46.73,249.8,101.1,109.3,220.2,40.94,,77.05,101.1,239.3,56.89,,30.51,2.89,7.25,10.16
2025-03-10 08:58:00+00:00,360.3,169.06,180.74,23.05,29.7,0.0,38.59,75.07,35.06,153.05,13.14,16.28,71.76,39.41,16.94,274.4,2502.0,247.8,104.3,629.8,34.47,11.77,102.7,93.88,46.66,249.7,101.1,109.28,220.0,40.9,,77.15,101.05,239.8,56.87,,30.51,2.89,7.25,10.16
2025-03-10 09:00:00+00:00,361.35,169.22,180.88,23.16,29.84,0.0,38.68,75.39,35.2,153.3,13.15,16.33,71.78,39.46,16.94,274.3,2504.0,249.2,104.45,631.4,34.49,11.78,102.9,94.12,46.64,250.0,101.65,109.3,220.65,41.08,,77.1,101.15,240.0,56.84,,30.54,2.9,7.26,10.2
2025-03-10 09:02:00+00:00,361.2,168.98,180.7,23.15,29.78,0.0,38.64,75.42,35.13,153.15,13.13,16.32,71.84,39.48,16.96,274.2,2504.0,249.0,104.4,630.3,34.41,11.78,102.8,94.0,46.6,249.6,101.25,109.36,220.45,41.18,,77.05,101.05,239.9,56.83,,30.55,2.9,7.25,10.19
2025-03-10 09:04:00+00:00,361.05,168.9,180.92,23.19,29.78,0.0,38.68,75.49,35.13,153.25,13.14,16.33,71.96,39.49,16.96,274.3,2502.0,248.9,104.4,630.2,34.43,11.79,102.8,94.04,46.51,249.3,101.35,109.4,220.65,41.28,,77.05,100.95,240.0,56.88,,30.57,2.9,7.24,10.2
2025-03-10 09:06:00+00:00,361.2,169.1,180.9,23.3,29.83,0.0,38.72,75.54,35.12,153.15,13.15,16.34,71.98,39.56,16.96,274.5,2502.0,249.0,104.55,629.8,34.45,11.78,102.85,94.12,46.52,249.8,101.55,109.34,220.75,41.26,,77.15,101.15,240.2,56.85,,30.57,2.89,7.24,10.21
2025-03-10 09:08:00+00:00,361.1,168.84,180.6,23.2,29.75,0.0,38.68,75.4,35.06,152.9,13.14,16.31,71.99,39.53,16.98,274.5,2498.0,248.35,104.45,628.5,34.38,11.78,102.95,94.0,46.4,249.5,101.25,109.3,220.55,41.16,,77.15,100.9,239.5,56.77,,30.53,2.89,7.22,10.18
2025-03-10 09:10:00+00:00,360.95,168.52,180.54,23.17,29.71,0.0,38.66,75.17,35.07,152.65,13.15,16.28,71.98,39.53,16.97,274.3,2499.0,248.45,104.3,627.9,34.39,11.77,102.7,94.0,46.45,249.0,100.85,109.28,220.65,41.05,,77.2,100.9,238.7,56.68,,30.52,2.89,7.21,10.17
2025-03-10 09:12:00+00:00,360.35,168.34,180.58,23.15,29.7,0.0,38.66,75.06,35.09,152.85,13.12,16.26,71.96,39.51,16.96,274.2,2495.0,248.05,104.5,626.4,34.38,11.77,102.75,94.02,46.43,248.6,101.1,109.2,220.85,40.97,,77.0,100.95,237.7,56.61,,30.55,2.89,7.21,10.18
2025-03-10 09:14:00+00:00,361.05,168.6,180.86,23.26,29.76,0.0,38.75,75.26,35.11,153.1,13.14,16.31,72.0,39.57,16.98,274.5,2500.0,248.6,104.75,627.7,34.46,11.78,102.75,94.1,46.63,248.9,101.45,109.3,221.3,41.08,,76.95,101.05,237.4,56.66,,30.58,2.89,7.24,10.19
2025-03-10 09:16:00+00:00,361.2,168.9,181.02,23.29,29.87,0.0,38.78,75.43,35.16,153.3,13.14,16.33,72.04,39.63,17.0,274.7,2498.0,248.6,104.85,627.4,34.51,11.8,102.8,94.14,46.7,249.2,101.6,109.5,221.8,41.12,,76.95,101.1,237.2,56.71,,30.6,2.9,7.25,10.2
2025-03-10 09:18:00+00:00,361.65,169.08,181.28,23.33,29.93,0.0,38.84,75.45,35.25,153.3,13.15,16.34,72.04,39.64,17.0,275.1,2498.0,249.05,104.9,628.4,34.55,11.8,102.95,94.18,46.87,249.7,101.7,109.5,222.0,41.14,,77.0,101.2,237.9,56.72,,30.61,2.9,7.26,10.23
2025-03-10 09:20:00+00:00,362.05,169.18,181.36,23.35,29.94,0.0,38.87,75.54,35.25,153.4,13.16,16.35,72.06,39.66,17.0,275.3,2504.0,249.4,104.95,629.6,34.6,11.8,102.9,94.22,46.89,249.7,101.9,109.54,222.3,41.08,,77.05,101.25,238.0,56.71,,30.62,2.9,7.28,10.26
2025-03-10 09:22:00+00:00,362.15,169.66,181.74,23.42,29.95,0.0,38.9,75.6,35.32,153.5,13.18,16.36,72.1,39.69,16.99,275.7,2507.0,249.4,105.05,630.3,34.66,11.81,103.05,94.32,46.95,250.3,102.05,109.58,222.55,41.06,,77.1,101.5,238.1,56.78,,30.64,2.9,7.25,10.28
2025-03-10 09:24:00+00:00,362.3,169.8,181.8,23.43,29.9,0.0,38.93,75.56,35.33,153.7,13.18,16.38,72.16,39.7,17.01,276.1,2508.0,249.2,105.05,630.9,34.64,11.8,103.05,94.3,47.08,250.4,102.15,109.66,222.6,41.1,,77.05,101.4,237.9,56.75,,30.65,2.9,7.27,10.28
2025-03-10 09:26:00+00:00,362.05,169.58,181.56,23.4,29.89,0.0,38.89,75.39,35.32,153.65,13.18,16.36,72.1,39.66,17.0,275.8,2502.0,248.55,105.1,629.9,34.62,11.81,102.95,94.3,46.98,250.2,102.05,109.58,222.25,40.99,,77.05,101.3,237.6,56.7,,30.61,2.9,7.27,10.27
2025-03-10 09:28:00+00:00,362.3,169.36,181.58,23.32,29.79,0.0,38.89,75.34,35.35,153.6,13.18,16.36,72.12,39.63,17.0,275.8,2503.0,248.75,104.85,630.3,34.62,11.81,,94.3,47.01,249.6,101.85,109.56,222.1,40.98,,76.95,101.3,237.1,56.67,,30.59,2.91,7.26,10.27
2025-03-10 09:30:00+00:00,362.6,169.64,181.54,23.32,29.81,0.0,38.91,75.34,35.3,153.45,13.17,16.36,72.16,39.59,16.99,275.8,2510.0,249.0,,630.9,34.61,11.81,102.95,94.28,47.06,249.7,101.85,109.58,222.45,41.0,,77.0,101.25,237.2,56.7,,30.58,2.9,7.24,10.27
